level,key,metric,contrast,estimate,se,ci_low,ci_high,n_units,p,q_fdr,ci_excludes_0,wpm
network,SalVentAttn,auc,U-T,0.8516462217700244,0.2909020878252678,0.28711035691674475,1.4127803402777002,30,0.0034158439970654094,0.003985151329909644,True,180
network,SalVentAttn,auc,S-U,-3.042318917998324,0.2814677182407433,-3.607587407099748,-2.488867015059265,30,3.1284745442881798e-27,1.0949660905008629e-26,True,180
network,SalVentAttn,mean,S-T,-0.011088236442399077,0.0016017519843276942,-0.014354268033881989,-0.008111674764326997,30,4.435299203656156e-12,1.5523547212796546e-11,True,180
network,SalVentAttn,mean,U-T,0.003920952399605533,0.001501641559525625,0.001001584436231556,0.006806064896320735,30,0.009024866512387363,0.01052901093111859,True,180
network,SalVentAttn,mean,S-U,-0.01500918884200461,0.0014274299434810277,-0.017907850023306558,-0.012214742734280859,30,7.381070516156048e-26,2.583374680654617e-25,True,180
network,SalVentAttn,peak,S-T,-0.016308878087537615,0.006593242939055587,-0.028707674289600825,-0.002618668574314036,30,0.013376888312807722,0.046819109094827026,True,180
network,SalVentAttn,peak,U-T,0.0004025587579347505,0.003885194769833572,-0.006962431190280134,0.008039764623021835,30,0.9174760473972228,0.9174760473972228,False,180
network,SalVentAttn,peak,S-U,-0.016711436845472365,0.006411779901791986,-0.029379956594162086,-0.003991999080342218,30,0.009150896723163767,0.02135209235404879,True,180
network,SalVentAttn,sustained,S-T,-0.05392267698874238,0.00912325820124419,-0.07212388481307229,-0.03650930203489903,30,3.411481686340581e-09,7.960123934794689e-09,True,180
network,SalVentAttn,sustained,U-T,0.0009716396431039179,0.00784382048916904,-0.014263667952074404,0.016032240893307632,30,0.9014156224291123,0.9708040305738205,False,180
network,SalVentAttn,sustained,S-U,-0.0548943166318463,0.006087452375583546,-0.06758445873636619,-0.043891562157305414,30,1.9222429080285961e-19,6.727850178100087e-19,True,180
network,SalVentAttn,time_to_peak,S-T,-21.033333333333328,12.674841838626858,-44.50083333333335,5.537499999999986,30,0.09702408297733259,0.16979214521033203,False,180
network,SalVentAttn,time_to_peak,U-T,9.066666666666672,10.894627588014636,-9.935833333333337,32.902499999999996,30,0.40528790067255127,0.7775655951970972,False,180
network,SalVentAttn,time_to_peak,S-U,-30.1,9.861870682471455,-50.33500000000001,-11.799166666666675,30,0.0022720151402905045,0.015904105982033533,True,180
network,SomMot,auc,S-T,-0.25402718019021064,0.2763143834218482,-0.8387458040932131,0.24076249167674435,30,0.35791716587903444,0.35791716587903444,False,180
network,SomMot,auc,U-T,1.1475972248075215,0.2536762990870211,0.6700935726805252,1.6236457960185706,30,6.07205827330305e-06,1.416813597104045e-05,True,180
network,SomMot,auc,S-U,-1.4016244049977322,0.2219022266586744,-1.8413134958172601,-0.9875276942127451,30,2.6771733770702993e-10,3.748042727898419e-10,True,180
network,SomMot,mean,S-T,-0.0013365729893644663,0.0014658703937181013,-0.004397350275217846,0.0012766395791525807,30,0.3618767529527418,0.36187675295274185,False,180
network,SomMot,mean,U-T,0.0054767924862279965,0.001337814958760716,0.0028379309063189017,0.007978529558776723,30,4.242979684926466e-05,9.900285931495089e-05,True,180
network,SomMot,mean,S-U,-0.006813365475592463,0.0011611132059383108,-0.009256551400899028,-0.004668662317439712,30,4.411905028537724e-09,6.176667039952814e-09,True,180
network,SomMot,peak,S-T,-0.0017276424314416148,0.005420926731376196,-0.013096155771726464,0.008141226515284275,30,0.7499549824438752,0.7499549824438752,False,180
network,SomMot,peak,U-T,0.005927746987015896,0.006308400996468687,-0.0075459082163365524,0.017269230563021997,30,0.3473924033023559,0.6079367057791227,False,180
network,SomMot,peak,S-U,-0.007655389418457511,0.0034549204522981176,-0.014925146317480795,-0.001203538701836989,30,0.02670566494195545,0.04673491364842204,True,180
network,SomMot,sustained,S-T,0.007131202123485405,0.008882785624276244,-0.01106415169446747,0.023994127095868196,30,0.42208371556374413,0.49243100149103486,False,180
network,SomMot,sustained,U-T,0.006570764205378347,0.008088971660813361,-0.008966920859006957,0.022489254335571026,30,0.4166129487379119,0.5832581282330767,False,180
network,SomMot,sustained,S-U,0.0005604379181070578,0.006459316213526058,-0.012289764172046708,0.013128930243135049,30,0.9308588812449146,0.9308588812449147,False,180
network,SomMot,time_to_peak,S-T,17.866666666666678,11.893366523649025,-5.96749999999999,42.200000000000024,30,0.13303566450476495,0.18624993030667092,False,180
network,SomMot,time_to_peak,U-T,38.63333333333333,11.88101231672488,15.197500000000003,62.138333333333335,30,0.0011472228007969336,0.008030559605578535,True,180
network,SomMot,time_to_peak,S-U,-20.766666666666655,8.554755513348631,-39.26833333333333,-5.7983333333333364,30,0.015203298321232666,0.04767237114863548,True,180
network,Vis,auc,S-T,-0.4043812360979192,0.3107266766041174,-1.015725247160202,0.21224044302579248,30,0.19311987901920424,0.22530652552240493,False,180
network,Vis,auc,U-T,1.7217346216065863,0.3371096147520936,1.0526038855229596,2.3858344632921735,30,3.2671938349248967e-07,2.2870356844474275e-06,True,180
network,Vis,auc,S-U,-2.1261158577045056,0.3093769165544226,-2.737238838229315,-1.5287878920895308,30,6.319658126656512e-12,1.1059401721648896e-11,True,180
network,Vis,mean,S-T,-0.002243830589487475,0.0016220379121452107,-0.005452455955547241,0.0008466830268453199,30,0.16656051305513986,0.19432059856432984,False,180
network,Vis,mean,U-T,0.009186044943732357,0.0017085127431178454,0.005778238737738555,0.01254015582449298,30,7.589190346049275e-08,5.312433242234492e-07,True,180
network,Vis,mean,S-U,-0.011429875533219832,0.0015668021453189016,-0.014462166893975566,-0.008478460486618149,30,2.9858280148334267e-13,5.225199025958497e-13,True,180
network,Vis,peak,S-T,0.007942531943570075,0.008692980438109692,-0.009369105839750652,0.024941746276811436,30,0.36088927417577,0.5669129398716221,False,180
network,Vis,peak,U-T,0.009172944727540815,0.008434062734689133,-0.008477612573940531,0.025277518355513052,30,0.27676868847242375,0.6079367057791227,False,180
network,Vis,peak,S-U,-0.0012304127839707392,0.004917164680908946,-0.009649034195070108,0.009210097905875967,30,0.8024109543366852,0.8024109543366852,False,180
network,Vis,sustained,S-T,0.005169846992934518,0.007683763988769894,-0.009550949969268452,0.02023540167162237,30,0.5010571001088977,0.5010571001088977,False,180
network,Vis,sustained,U-T,0.012555625434367758,0.007488050098789761,-0.0016721940498660684,0.027344248242348337,30,0.09359040087664093,0.32756640306824325,False,180
network,Vis,sustained,S-U,-0.00738577844143324,0.006518449045114164,-0.01975814743158249,0.005900491657442773,30,0.2571900518055048,0.3000550604397556,False,180
network,Vis,time_to_peak,S-T,-5.866666666666665,13.212055869972192,-31.035833333333347,21.23583333333333,30,0.6570144646754852,0.7665168754547328,False,180
network,Vis,time_to_peak,U-T,3.0666666666666664,10.855730323665586,-18.468333333333337,23.735000000000003,30,0.7775655951970972,0.7775655951970972,False,180
network,Vis,time_to_peak,S-U,-8.933333333333332,10.121490572972194,-28.46666666666667,11.83833333333331,30,0.3774467813491107,0.4403545782406291,False,180
stimulus,all,dispersion,S-T,2.2674145135851288e-05,0.00013856600941053584,-0.00025008370814289855,0.00029179990919566047,30,0.8700190798811591,0.8700190798811591,False,180
stimulus,all,dispersion,U-T,-0.00047632918044513664,0.00017089728457757452,-0.0008039702508403998,-0.00014453387960503008,30,0.005316155714644262,0.005316155714644262,True,180
stimulus,all,dispersion,S-U,0.000499003325580988,0.00011520959979075604,0.0002651968704854437,0.0007261179365770353,30,1.4825501468587163e-05,1.4825501468587163e-05,True,180
stimulus,all,entropy,S-T,-0.008328737781321954,0.0018598871511687094,-0.012005232910757557,-0.004768306214775248,30,7.5314660905850925e-06,7.5314660905850925e-06,True,180
stimulus,all,entropy,U-T,0.008971897198005637,0.0020024647733595455,0.005021797366847642,0.012800927841451008,30,7.449386258847515e-06,7.449386258847515e-06,True,180
stimulus,all,entropy,S-U,-0.017300634979327593,0.001673819021458114,-0.020504762031607816,-0.013971661106505542,30,4.842083406749411e-25,4.842083406749411e-25,True,180
stimulus,all,integration,S-T,-0.029817362068984193,0.013561216035462335,-0.05765895086382563,-0.005102799611639795,30,0.02789760108101159,0.02789760108101159,True,180
stimulus,all,integration,U-T,0.005365780657962757,0.009988535924144911,-0.014941255125063375,0.02388989907914616,30,0.5911336782121437,0.5911336782121437,False,180
stimulus,all,integration,S-U,-0.03518314272694695,0.012256598402248953,-0.05960893273460594,-0.012134072950249434,30,0.004097621753138335,0.004097621753138335,True,180
network,Cont,auc,S-T,-1.536629125244783,0.3585288182268534,-2.26400081033826,-0.8403713827601881,30,1.819769548336561e-05,6.369193419177964e-05,True,260
network,Cont,auc,U-T,-0.05092102485714785,0.2886815787110767,-0.5986001472296659,0.5338776842883655,30,0.8599862509163972,0.9249219390949318,False,260
network,Cont,auc,S-U,-1.4857081003876351,0.25438857788668523,-1.9911075926019177,-0.9911800182157093,30,5.2103845092527035e-09,7.294538312953784e-09,True,260
network,Cont,mean,S-T,-0.010583769319516777,0.0023435886841109968,-0.015366529476354354,-0.005897678703173469,30,6.300307830386983e-06,2.205107740635444e-05,True,260
network,Cont,mean,U-T,-0.00203057338612844,0.002056265101170118,-0.006026747538375602,0.002168409507110318,30,0.3233948190457112,0.4527527466639957,False,260
network,Cont,mean,S-U,-0.008553195933388338,0.0013768995321135232,-0.011196263496789843,-0.005939325797458162,30,5.233957637209645e-10,9.159425865116877e-10,True,260
network,Cont,peak,S-T,-0.0029154039031677784,0.005334619499268035,-0.013124490547522226,0.007615784713176643,30,0.5847178631755123,0.9554852246045143,False,260
network,Cont,peak,U-T,0.00016023220285803685,0.006705089217458612,-0.01277051884261355,0.013581028765656032,30,0.9809346856659348,0.9809346856659348,False,260
network,Cont,peak,S-U,-0.0030756361060258154,0.004330422615429453,-0.012355114420568747,0.004439544079107838,30,0.47755578558547873,0.5571484165163919,False,260
network,Cont,sustained,S-T,-0.029062730927893667,0.008376745480719077,-0.04515107599311537,-0.012759508080470987,30,0.0005215178717187544,0.0007301250204062561,True,260
network,Cont,sustained,U-T,-0.006983328830084748,0.006621073196001169,-0.01961556949845234,0.006056060845054348,30,0.2915568216073061,0.4848820043406826,False,260
network,Cont,sustained,S-U,-0.02207940209780892,0.007072771766859471,-0.03569213863596602,-0.00853746604285659,30,0.0017978153369451694,0.0025169414717232373,True,260
network,Cont,time_to_peak,S-T,-12.20000000000001,7.896184857954433,-27.435000000000013,2.9999999999999982,30,0.12233418242196523,0.28544642565125217,False,260
network,Cont,time_to_peak,U-T,-9.833333333333337,4.996395816877683,-19.70166666666668,-0.165000000000007,30,0.049058219946976185,0.06868150792576666,True,260
network,Cont,time_to_peak,S-U,-2.3666666666666725,8.541838273495069,-18.635833333333345,15.233333333333329,30,0.7817281964167446,0.9947970349224958,False,260
network,Default,auc,S-T,0.9562311145763478,0.3268546556603994,0.33450687899596876,1.5822877970461677,30,0.003438429229571945,0.006017251151750904,True,260
network,Default,auc,U-T,0.8706377883914712,0.2534060096925253,0.3675993158904356,1.3703419555916458,30,0.00059093241747352,0.0020555770569957543,True,260
network,Default,auc,S-U,0.08559332618487658,0.27026253741833295,-0.4225417036715693,0.6057867023352307,30,0.7514679338855423,0.7514679338855423,False,260
network,Default,mean,S-T,0.007392719049647757,0.002181945726976239,0.0031934899187588094,0.011629033848404474,30,0.0007037051725372356,0.0012314840519401624,True,260
network,Default,mean,U-T,0.004781297973934484,0.0016974448220052267,0.0013883315161668096,0.007985917231344989,30,0.00485104673440863,0.01131910904695347,True,260
network,Default,mean,S-U,0.0026114210757132734,0.0016744276640667563,-0.0006180662377284085,0.005834179161610128,30,0.11885673971329988,0.13502383501482998,False,260
network,Default,peak,S-T,-0.010403742564238054,0.004612925499558319,-0.020022096088917727,-0.001826092127046427,30,0.02411162632105153,0.16878138424736072,True,260
network,Default,peak,U-T,0.021600148820903536,0.007215253295454793,0.007422381257974259,0.036334792491456845,30,0.0027563620288310426,0.006431511400605766,True,260
network,Default,peak,S-U,-0.03200389138514159,0.006279192284169115,-0.04472962352698491,-0.020604286249131912,30,3.4541269064656654e-07,2.4178888345259657e-06,True,260
network,Default,sustained,S-T,0.05502512594320705,0.007898881427337459,0.03991387019447982,0.07056557081332004,30,3.256342767891881e-12,2.2794399375243166e-11,True,260
network,Default,sustained,U-T,-0.0189312675493958,0.009071625060042516,-0.03745655015581635,-0.0016608517367568173,30,0.03690023264038222,0.12915081424133776,True,260
network,Default,sustained,S-U,0.07395639349260286,0.008367788388993398,0.05791771865722597,0.09063135137184716,30,9.725158841623326e-19,6.807611189136328e-18,True,260
network,Default,time_to_peak,S-T,3.3333333333333406,6.624950552890751,-9.799999999999994,16.23416666666667,30,0.6148599335159737,0.8144867175858893,False,260
network,Default,time_to_peak,U-T,20.733333333333338,6.330329322677911,9.232500000000003,33.76666666666667,30,0.0010557309771245717,0.003695058419936001,True,260
network,Default,time_to_peak,S-U,-17.4,6.863586005206753,-31.000000000000004,-3.5999999999999996,30,0.01124094738197724,0.039343315836920335,True,260
network,DorsAttn,auc,S-T,-2.3691095424998236,0.3889561320967579,-3.1267496494040685,-1.6036651776087185,30,1.1224767293768292e-09,7.857337105637804e-09,True,260
network,DorsAttn,auc,U-T,0.03248340392023339,0.3447038586191382,-0.6155454338433911,0.7370065768134952,30,0.9249219390949318,0.9249219390949318,False,260
network,DorsAttn,auc,S-U,-2.401592946420057,0.26382375200108193,-2.9372202694480065,-1.896365526034499,30,8.785407016880089e-20,6.149784911816063e-19,True,260
network,DorsAttn,mean,S-T,-0.016459489613692896,0.0026546562558204386,-0.021570167573928396,-0.011251751447319127,30,5.637932136692296e-10,3.946552495684607e-09,True,260
network,DorsAttn,mean,U-T,-0.00012492623247407713,0.0025787407506627016,-0.004853404734269062,0.005103683240652819,30,0.9613618633360274,0.9613618633360274,False,260
network,DorsAttn,mean,S-U,-0.01633456338121882,0.0017151516276115485,-0.019774726072326426,-0.012984232631671932,30,1.6714500254249354e-21,1.1700150177974547e-20,True,260
network,DorsAttn,peak,S-T,0.005676010042337697,0.007585831228558304,-0.00903430739173423,0.02096674481459223,30,0.4543163870028841,0.9554852246045143,False,260
network,DorsAttn,peak,U-T,0.004640266090743718,0.008064893927329727,-0.010910978785642372,0.02019636694609341,30,0.5650437658343849,0.6592177268067824,False,260
network,DorsAttn,peak,S-U,0.0010357439515939794,0.0051274660294409954,-0.009748270859078053,0.010019051721081227,30,0.8399173624629379,0.8399173624629379,False,260
network,DorsAttn,sustained,S-T,-0.051993489112877496,0.010094981201618005,-0.07171417032584057,-0.03248975216121146,30,2.59890593468901e-07,6.064113847607689e-07,True,260
network,DorsAttn,sustained,U-T,-0.013734676224441227,0.009828012927311358,-0.032503103993702334,0.0049698755714994245,30,0.16226240567823547,0.3786122799158827,False,260
network,DorsAttn,sustained,S-U,-0.03825881288843627,0.008543609625378841,-0.05462557901564176,-0.02152081191481998,30,7.532375711612838e-06,1.3181657495322467e-05,True,260
network,DorsAttn,time_to_peak,S-T,-15.066666666666674,7.0100088663708435,-28.033333333333342,-0.9325000000000063,30,0.03161000938542625,0.11063503284899187,True,260
network,DorsAttn,time_to_peak,U-T,-14.73333333333334,5.973208890142572,-26.601666666666674,-3.2975000000000154,30,0.013641435055698571,0.031830015129963335,True,260
network,DorsAttn,time_to_peak,S-U,-0.3333333333333339,6.964543831404648,-12.93416666666667,14.267499999999995,30,0.9618266434972319,0.9947970349224958,False,260
network,Limbic,auc,S-T,0.2574019260787791,0.13069149261637913,0.002613685153097561,0.5078149357317644,30,0.048891286227142346,0.06844780071799929,True,260
network,Limbic,auc,U-T,0.19626151104122921,0.11037977820852277,-0.015688433790228683,0.4148779786905894,30,0.07539453281718186,0.13194043243006826,False,260
network,Limbic,auc,S-U,0.06114041503754988,0.11530585343231649,-0.17380822275805727,0.2772717808734805,30,0.5959416971623146,0.6952653133560337,False,260
network,Limbic,mean,S-T,0.002173533789169598,0.0008994123508694039,0.0004388052470887135,0.0038724477265522595,30,0.015665557178993532,0.021931780050590943,True,260
network,Limbic,mean,U-T,0.001097247097696642,0.0007779501794641975,-0.00041087867873777393,0.002622468976712337,30,0.1584116802745038,0.27722044048038164,False,260
network,Limbic,mean,S-U,0.0010762866914729558,0.0007201260495249386,-0.0003570676141869873,0.0024647924232122174,30,0.13502383501482998,0.13502383501482998,False,260
network,Limbic,peak,S-T,0.003310853928444058,0.002331417508623998,-0.0011710489003251363,0.008001301703175392,30,0.15557758089710705,0.5445215331398747,False,260
network,Limbic,peak,U-T,0.007879264944739964,0.0025498540926114617,0.0030293387560154047,0.013127668388659378,30,0.002000994693191142,0.006431511400605766,True,260
network,Limbic,peak,S-U,-0.004568411016295905,0.0023243811394199074,-0.009055815675727491,-0.00020176050011854452,30,0.049364361082006834,0.11518350919134929,True,260
network,Limbic,sustained,S-T,0.07464140372839273,0.0166514303153539,0.04451400001229288,0.11101397682601838,30,7.374525132267319e-06,1.2905418981467809e-05,True,260
network,Limbic,sustained,U-T,0.01526800123378158,0.016213166597620232,-0.015669646180254376,0.04735823103397788,30,0.3463442888147733,0.4848820043406826,False,260
network,Limbic,sustained,S-U,0.05937340249461115,0.010825907704401944,0.03876635712251723,0.08182623891870586,30,4.1491967909426305e-08,9.681459178866137e-08,True,260
network,Limbic,time_to_peak,S-T,1.3333333333333335,5.682418894960525,-9.900000000000006,12.200000000000005,30,0.8144867175858894,0.8144867175858893,False,260
network,Limbic,time_to_peak,U-T,1.3000000000000012,6.6543410017133615,-12.400000000000002,13.800000000000002,30,0.8451101943416253,0.8451101943416253,False,260
network,Limbic,time_to_peak,S-U,0.03333333333333233,5.111693647507929,-9.766666666666666,10.100833333333327,30,0.9947970349224958,0.9947970349224958,False,260
network,SalVentAttn,auc,S-T,-1.410679239902362,0.36763918634951864,-2.1527399140285066,-0.7118718516340983,30,0.00012448073685068022,0.00029045505265158715,True,260
network,SalVentAttn,auc,U-T,0.2647367794433907,0.2641231800334584,-0.23458318687289728,0.7896981871156808,30,0.3161875422010131,0.44266255908141827,False,260
network,SalVentAttn,auc,S-U,-1.6754160193457528,0.24369949867164833,-2.1657300083303883,-1.2200102805105724,30,6.2022046623287965e-12,2.1707716318150787e-11,True,260
network,SalVentAttn,mean,S-T,-0.009544197441539245,0.0025029711226268307,-0.014584132841642245,-0.0047892449760922814,30,0.00013720831077353447,0.0003201527251382471,True,260
network,SalVentAttn,mean,U-T,0.0013679665148000064,0.001922623356020916,-0.0022197130855535134,0.005049151858083196,30,0.4767680079111064,0.5562293425629575,False,260
network,SalVentAttn,mean,S-U,-0.010912163956339252,0.0015217182345721105,-0.013939725879996942,-0.00799060898467747,30,7.447961145460535e-13,2.606786400911187e-12,True,260
network,SalVentAttn,peak,S-T,-0.001110952531537855,0.00545592997022043,-0.012110240448359542,0.009307270098741468,30,0.8386481607964418,0.9784228542625154,False,260
network,SalVentAttn,peak,U-T,0.0042371454585175645,0.005523149555184346,-0.006854070137787383,0.01470284107324947,30,0.4429857412370216,0.6201800377318303,False,260
network,SalVentAttn,peak,S-U,-0.005348097990055419,0.004345879525613871,-0.014372359394415979,0.0028311339918332284,30,0.21846745569327852,0.3058544379705899,False,260
network,SalVentAttn,sustained,S-T,-0.053035707306089315,0.009205588561685905,-0.07150516752494669,-0.03591612590741679,30,8.349271421495605e-09,2.9222449975234616e-08,True,260
network,SalVentAttn,sustained,U-T,0.003761906942331862,0.007143151896635535,-0.009961235555613323,0.01806828758131147,30,0.5984399697297349,0.6981799646846908,False,260
network,SalVentAttn,sustained,S-U,-0.056797614248421176,0.00846809917947391,-0.07310951198853399,-0.04014869482850523,30,1.9833338197947648e-11,6.941668369281676e-11,True,260
network,SalVentAttn,time_to_peak,S-T,-24.433333333333337,7.818277260116001,-39.90083333333336,-9.394166666666699,30,0.0017771100130492816,0.01243977009134497,True,260
network,SalVentAttn,time_to_peak,U-T,-15.500000000000004,6.71325297736104,-29.06916666666668,-2.131666666666678,30,0.02095103101270625,0.03666430427223594,True,260
network,SalVentAttn,time_to_peak,S-U,-8.933333333333334,6.694446987799544,-22.200833333333335,4.237499999999971,30,0.18205991866623317,0.31860485766590807,False,260
network,SomMot,auc,S-T,-0.5092060083327924,0.33495630399984977,-1.1660221102529122,0.11919070069013339,30,0.12845664065081733,0.1498660807592869,False,260
network,SomMot,auc,U-T,0.8194514280853773,0.24637610677780547,0.3372887386464729,1.2981101188382207,30,0.0008809615958553233,0.0020555770569957543,True,260
network,SomMot,auc,S-U,-1.3286574364181698,0.21251904928770507,-1.7540075099613655,-0.924301909649623,30,4.053718117216489e-10,9.458675606838474e-10,True,260
network,SomMot,mean,S-T,-0.0031445820910107145,0.0022643035799211767,-0.007693541219389697,0.0010930253158230893,30,0.16490468758835586,0.19238880218641516,False,260
network,SomMot,mean,U-T,0.00537218001540823,0.0017694564109501205,0.0017854407446847205,0.008718708275309094,30,0.002396897819110155,0.008389142366885542,True,260
network,SomMot,mean,S-U,-0.008516762106418944,0.0013434148992477683,-0.011143511542761457,-0.00594570172993437,30,2.3030791537101831e-10,5.373851358657094e-10,True,260
network,SomMot,peak,S-T,-0.002194613312136226,0.005364905160480953,-0.01337273083216422,0.007408213049698883,30,0.6824894461460816,0.9554852246045143,False,260
network,SomMot,peak,U-T,0.030485071158770926,0.005802366181308346,0.018993737494980928,0.04146713447474837,30,1.4890903834933286e-07,1.04236326844533e-06,True,260
network,SomMot,peak,S-U,-0.032679684470907154,0.0070604029929129935,-0.04642345818510663,-0.01923601110079019,30,3.681704557454553e-06,1.2885965951090936e-05,True,260
network,SomMot,sustained,S-T,0.008314204151109764,0.009088456554933394,-0.008708245201663804,0.026935957291856612,30,0.3602917763984096,0.4203404057981445,False,260
network,SomMot,sustained,U-T,0.01834879956799061,0.008106465029503337,0.0018803169675885268,0.034144029194495475,30,0.0236062824602184,0.12915081424133776,True,260
network,SomMot,sustained,S-U,-0.010034595416880844,0.007949488032109426,-0.024920491752838836,0.0059546993953297775,30,0.20684281712568298,0.24131661997996345,False,260
network,SomMot,time_to_peak,S-T,-3.2333333333333276,11.464544579889234,-25.43583333333333,18.804166666666653,30,0.7779213212133292,0.8144867175858893,False,260
network,SomMot,time_to_peak,U-T,37.33333333333334,9.347606180630104,19.365833333333338,55.86833333333334,30,6.499736738322367e-05,0.0004549815716825657,True,260
network,SomMot,time_to_peak,S-U,-40.56666666666667,9.243123486938083,-58.26916666666667,-22.794166666666694,30,1.1395252694667498e-05,7.976676886267248e-05,True,260
network,Vis,auc,S-T,-0.3531177419852848,0.3004178374099965,-0.9340474256506468,0.21151538470131884,30,0.2398259171858318,0.23982591718583177,False,260
network,Vis,auc,U-T,1.0968253279122893,0.2829676692514583,0.5381719936845422,1.6379603514770382,30,0.00010612197405183261,0.0007428538183628283,True,260
network,Vis,auc,S-U,-1.4499430698975742,0.24820535372190516,-1.9321666352068465,-0.9822784840082588,30,5.1668476889233786e-09,7.294538312953784e-09,True,260
network,Vis,mean,S-T,-0.0018831582867031155,0.0021961398576603466,-0.006161013021124986,0.0023158530816835654,30,0.39117657395899186,0.3911765739589918,False,260
network,Vis,mean,U-T,0.008427146751512776,0.0020845338531823776,0.00437887662188595,0.012452609518962696,30,5.2839019990846706e-05,0.00036987313993592694,True,260
network,Vis,mean,S-U,-0.010310305038215891,0.0017477833418308856,-0.01372296365175721,-0.0070326108299098985,30,3.655450330704344e-09,5.117630462986082e-09,True,260
network,Vis,peak,S-T,0.00018581005942379806,0.007698648941832046,-0.014338972627678852,0.015567926321316932,30,0.9807445973313621,0.9807445973313621,False,260
network,Vis,peak,U-T,0.0072072384243461645,0.008896734088849688,-0.009941654470255254,0.02476557440761959,30,0.4178830828893362,0.6201800377318303,False,260
network,Vis,peak,S-U,-0.007021428364922366,0.004802744929043067,-0.016180060608921503,0.0025831717888392617,30,0.1437517498514421,0.2515655622400237,False,260
network,Vis,sustained,S-T,-0.004780226980380403,0.00788010805439109,-0.020600878000735318,0.010279227452068064,30,0.5441034753800946,0.5441034753800946,False,260
network,Vis,sustained,U-T,0.0017935223177592443,0.009731829195994019,-0.017290247027720407,0.02118664670092403,30,0.8537824508032509,0.8537824508032509,False,260
network,Vis,sustained,S-U,-0.006573749298139647,0.006737011830654023,-0.0202959418888164,0.006026560653762187,30,0.32918027440566633,0.32918027440566633,False,260
network,Vis,time_to_peak,S-T,-3.199999999999997,5.065764523916659,-12.566666666666658,7.36666666666667,30,0.5275885337723378,0.8144867175858893,False,260
network,Vis,time_to_peak,U-T,10.733333333333336,7.003511319796256,-2.3333333333333335,24.734166666666667,30,0.1253831760557127,0.14628037206499814,False,260
network,Vis,time_to_peak,S-U,-13.933333333333334,8.581327105582334,-31.336666666666677,2.30083333333333,30,0.10444401866317816,0.24370271021408238,False,260
stimulus,all,dispersion,S-T,-0.00023842011239369682,0.00012392692003402467,-0.00047980318059212166,-2.1674318883170146e-06,30,0.05437004201323642,0.05437004201323642,True,260
stimulus,all,dispersion,U-T,-0.0008768352391433405,0.00011978318489523155,-0.0011115129714444588,-0.0006500934151522006,30,2.476267778456394e-13,2.476267778456394e-13,True,260
stimulus,all,dispersion,S-U,0.0006384151267496437,9.264422989432834e-05,0.0004498732076818292,0.0008149231685986591,30,5.538582302223077e-12,5.538582302223077e-12,True,260
stimulus,all,entropy,S-T,-0.0058279462901166005,0.0023351002208049933,-0.01037702110459642,-0.0014087455247871396,30,0.012567295723774085,0.012567295723774085,True,260
stimulus,all,entropy,U-T,0.005884055072475077,0.001982757540772106,0.002091183342788461,0.00969789819892409,30,0.003001229177136697,0.003001229177136697,True,260
stimulus,all,entropy,S-U,-0.011712001362591679,0.0014261509980241238,-0.014588000703909358,-0.008892601873901883,30,2.1696402279792584e-16,2.1696402279792584e-16,True,260
stimulus,all,integration,S-T,-0.0386051728365649,0.013176237182072057,-0.06604349846917092,-0.014439017778143406,30,0.0033906153579059176,0.0033906153579059176,True,260
stimulus,all,integration,U-T,0.013501662336736563,0.009910493194688907,-0.005373426841824907,0.03355092467930835,30,0.17308421078115532,0.17308421078115532,False,260
stimulus,all,integration,S-U,-0.05210683517330146,0.01018506253843072,-0.0740203582421521,-0.033647222409347935,30,3.1207409224786893e-07,3.1207409224786893e-07,True,260
