tag,form,forgetting,epw,effort,outcome_weights,scenario,tier,mean,median,n,lo90,hi90,lo95,hi95
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,equal,substitution,2,-0.13495677149482754,-0.1348666694264808,50,-0.21938391183633335,-0.07415973767148859,-0.22699916176816737,-0.05983561601532958
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,learning_first,free_choice,2,-0.014916836884581968,-0.012644136589195817,50,-0.030115457078226753,-0.005215265607117174,-0.04249236373405817,-0.004674139496304021
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,learning_first,scaffolding_nofade,2,0.007189462570363685,0.005766587145428216,50,0.0024450964078373185,0.01586477767132154,0.0019028053930741915,0.01630342245705591
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,learning_first,scaffolding_rapid,2,0.026722904684386123,0.025690292027812707,50,0.01350524575003203,0.045173932318560844,0.012971576107096271,0.051163744223420994
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,learning_first,substitution,2,-0.13060966997196494,-0.1280964011862804,50,-0.2172655570725017,-0.06848750497314783,-0.22404934087409448,-0.05714476767251178
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,autonomy_first,free_choice,2,-0.01899584920142463,-0.01620722105596293,50,-0.036744768819362415,-0.006764698828746484,-0.05146569226989017,-0.006102953668244809
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,autonomy_first,scaffolding_nofade,2,0.00790619206118409,0.006279582818388092,50,0.002239649474054387,0.018520680015359996,0.00161886427894173,0.01904998793930975
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,autonomy_first,scaffolding_rapid,2,0.04636934153489497,0.045151380548153784,50,0.025241018071875065,0.07394020395130964,0.023537656404673667,0.08876417270124587
spec_bounded_weekly_break_0.1_epw5_fixed_high,bounded,weekly_break_0.1,5,fixed_high,autonomy_first,substitution,2,-0.15862651736143027,-0.16138156973956896,50,-0.2514947459555323,-0.08685115009558798,-0.2602342225906272,-0.07046561572945438
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,equal,free_choice,2,-0.03906592356312757,-0.03977836446653754,50,-0.05535694275878034,-0.01710160652233586,-0.056979043589066594,-0.01606007752050087
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,equal,scaffolding_nofade,2,0.019296459535231007,0.017852498439613517,50,0.00868870376009507,0.0323944865323545,0.008087632243917753,0.03406550348658469
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,equal,scaffolding_rapid,2,0.04836832466150595,0.048862072651517784,50,0.03128327449163504,0.06473639637871542,0.030274630260947774,0.06512642672790467
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,equal,substitution,2,-0.2055077978520134,-0.20995996123404637,50,-0.24149073893349618,-0.16012737248419254,-0.2512200486330297,-0.14117476838879986
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,learning_first,free_choice,2,-0.03718750467239875,-0.03710208414951893,50,-0.053682250480820995,-0.01565459999003972,-0.0558387862475614,-0.015086671336747206
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,learning_first,scaffolding_nofade,2,0.020428144573445786,0.018683668660079773,50,0.00969808998685115,0.03445473351797896,0.009109025094817143,0.03593664540259663
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,learning_first,scaffolding_rapid,2,0.04384274339075172,0.04348038587192729,50,0.028460781464790808,0.05907164201407963,0.026186103651208954,0.060346107142638675
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,learning_first,substitution,2,-0.2017665119312699,-0.2071535682674283,50,-0.24077368159653137,-0.15922322243738105,-0.24867688365117646,-0.13708232869272147
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,autonomy_first,free_choice,2,-0.04442873149916771,-0.04644782855400949,50,-0.05935373056633501,-0.020834957652823435,-0.060408104513906415,-0.019281558919522577
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,autonomy_first,scaffolding_nofade,2,0.02325527588609683,0.02187386469145798,50,0.01031411907591735,0.03806891269217096,0.00960213283824095,0.040441778010016555
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,autonomy_first,scaffolding_rapid,2,0.07022278994097246,0.07189479622406639,50,0.047627842856923494,0.08846445707708307,0.047313472471775406,0.09053298345139912
spec_bounded_weekly_break_1.0_epw3_drawn,bounded,weekly_break_1.0,3,drawn,autonomy_first,substitution,2,-0.234924532045595,-0.24019876356834985,50,-0.2740876294048172,-0.18667444274647316,-0.28402934298664223,-0.1670664641483462
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,equal,free_choice,2,-0.03648430036947789,-0.03749266649584232,50,-0.05129317542185357,-0.019126708594044677,-0.05495011479109358,-0.01793573294409602
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,equal,scaffolding_nofade,2,0.02062762843139778,0.020515166728756692,50,0.010027713354649232,0.03407102923511894,0.007808579986534105,0.037038766884135384
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,equal,scaffolding_rapid,2,0.04912189286787352,0.05105437586814827,50,0.032047862904160576,0.06072357476389056,0.027251209918002266,0.06266509883157485
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,equal,substitution,2,-0.1871137968256386,-0.18865456254457172,50,-0.2096035251927461,-0.15878868673801058,-0.21221296680655186,-0.1472063354334097
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,learning_first,free_choice,2,-0.03423713690387008,-0.035213955838944655,50,-0.04899994689445422,-0.017882405413876475,-0.0539474763260313,-0.01650292503119291
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,learning_first,scaffolding_nofade,2,0.02173133748146121,0.0212571133447079,50,0.011418818101437965,0.03511953216073817,0.008802260412617455,0.038381190351549986
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,learning_first,scaffolding_rapid,2,0.045003452211156626,0.04582141664052159,50,0.0299156628477748,0.056405658587967734,0.02514206890252872,0.05793322072731398
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,learning_first,substitution,2,-0.18127123103792772,-0.18286056590685945,50,-0.20306806491326984,-0.15284646198473392,-0.20749492641270761,-0.13997640355539875
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,autonomy_first,free_choice,2,-0.04090300994903747,-0.04203608903965497,50,-0.054085845019600426,-0.022588898885727807,-0.05539881721248542,-0.02151166368781425
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,autonomy_first,scaffolding_nofade,2,0.024776976708988846,0.024954216436754564,50,0.01185599683808119,0.04074600155876505,0.009327359997121911,0.04168047159454658
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,autonomy_first,scaffolding_rapid,2,0.07061794639739719,0.07289853604090321,50,0.04917996222018916,0.08502997970703233,0.04402636759501885,0.08556734404362727
spec_bounded_weekly_break_1.0_epw3_fixed_low,bounded,weekly_break_1.0,3,fixed_low,autonomy_first,substitution,2,-0.21267801719697732,-0.21532134072604475,50,-0.23698327484501275,-0.17704609310982167,-0.242029071784978,-0.1707459574869756
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,equal,free_choice,2,-0.033447052500169334,-0.03434477076202509,50,-0.05548033098556866,-0.014674492360098705,-0.06546547041433759,-0.01253056662449899
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,equal,scaffolding_nofade,2,0.016468086244815733,0.01569878767879925,50,0.006792960204536014,0.031879297084198864,0.004759963801620504,0.03429949120154309
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,equal,scaffolding_rapid,2,0.043759897322303135,0.044825837040861585,50,0.024994506395336628,0.060665968312293296,0.02131978885718441,0.06093161368992519
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,equal,substitution,2,-0.2071318493252202,-0.21655173886988155,50,-0.25493352109341477,-0.15478002866420906,-0.25758294933465675,-0.13026560119469785
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,learning_first,free_choice,2,-0.031923718120959794,-0.03204965961365828,50,-0.05413929036060712,-0.013924772540844869,-0.0657402279043073,-0.011762853936156335
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,learning_first,scaffolding_nofade,2,0.017499791478138103,0.01649523199721176,50,0.007858046806933916,0.03286782207186592,0.005621858933036811,0.035618421770061276
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,learning_first,scaffolding_rapid,2,0.039406127558337826,0.03968695352500588,50,0.02307020362006717,0.05451095107339019,0.01947051095994976,0.05624211298922564
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,learning_first,substitution,2,-0.20433922281690783,-0.21241436924643622,50,-0.25563277333795803,-0.15288494907856337,-0.25812699885521373,-0.1258728994080874
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,autonomy_first,free_choice,2,-0.03838373043896914,-0.039762825784061845,50,-0.060707202759690486,-0.01744288764218458,-0.06711849610532014,-0.015032123201273338
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,autonomy_first,scaffolding_nofade,2,0.01979171420677857,0.019105888553371413,50,0.007948143979680146,0.03851424085835844,0.005499632632189878,0.04151913827836491
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,autonomy_first,scaffolding_rapid,2,0.06433389954695054,0.06537405363776413,50,0.03975663915336424,0.08570299917876108,0.03554622694065712,0.08877566141977904
spec_bounded_weekly_break_1.0_epw3_fixed_high,bounded,weekly_break_1.0,3,fixed_high,autonomy_first,substitution,2,-0.23858591816977495,-0.24723473112792568,50,-0.28667986612955887,-0.1811102002985727,-0.2885501685014836,-0.1532585830867454
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,equal,free_choice,2,-0.042693644421430775,-0.04275880586396988,50,-0.052936685742659584,-0.032082024729814834,-0.05739220674818913,-0.031073976295261506
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,equal,scaffolding_nofade,2,0.023314155030077107,0.022365452368857584,50,0.017122726087258112,0.02996128761089672,0.01689105010281808,0.030644338456848455
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,equal,scaffolding_rapid,2,0.036519204870276864,0.036074751313528094,50,0.03021147441764954,0.044122699525768416,0.029769994943905528,0.04450276220051534
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,equal,substitution,2,-0.15064618508690822,-0.1518473226403096,50,-0.17570874290513963,-0.11923011823677088,-0.18252109295912053,-0.10898364901565669
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,learning_first,free_choice,2,-0.041900781860232966,-0.04157466031697449,50,-0.052923298488462535,-0.030230824651590556,-0.05698239675397459,-0.029490834347409064
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,learning_first,scaffolding_nofade,2,0.025242414720179962,0.024992721692816147,50,0.018181910585335723,0.03357919437608653,0.017910205370656834,0.03481056500988367
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,learning_first,scaffolding_rapid,2,0.03397503966497029,0.03429645608502914,50,0.0270918926791534,0.04224058086519697,0.026223767750355516,0.04327016168653683
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,learning_first,substitution,2,-0.15099896482019148,-0.1518555060118913,50,-0.17926276373756578,-0.1203553759387785,-0.18517110001906756,-0.11047412521048565
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,autonomy_first,free_choice,2,-0.04510213085980405,-0.046411312823187764,50,-0.05709906007774028,-0.034073994526166135,-0.06078049580649685,-0.033391360356796414
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,autonomy_first,scaffolding_nofade,2,0.02728900712532842,0.026409534882322727,50,0.02083747859088796,0.033729344995644624,0.020319162479247307,0.03473128025642993
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,autonomy_first,scaffolding_rapid,2,0.050185277412018364,0.050484522420300215,50,0.0428805262122607,0.057437592836959206,0.03941595211153345,0.059278400077977904
spec_bounded_weekly_break_1.0_epw1_drawn,bounded,weekly_break_1.0,1,drawn,autonomy_first,substitution,2,-0.16306613681069698,-0.16533802766394928,50,-0.1957958006940823,-0.12750904964982923,-0.1969917601619602,-0.11433304331485444
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,equal,free_choice,2,-0.037370736464465475,-0.0374634593268966,50,-0.04645558639454111,-0.029646049623095937,-0.04776153177527185,-0.028685147948640837
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,equal,scaffolding_nofade,2,0.023198436300630496,0.02333009819132051,50,0.017101176375306223,0.029510125778569894,0.015784506632163624,0.03016275126977814
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,equal,scaffolding_rapid,2,0.034783982839908474,0.034544216785405396,50,0.028432573935877368,0.04134002365275253,0.02791157593153173,0.04218421216849763
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,equal,substitution,2,-0.13219839332789607,-0.1323708445253135,50,-0.15902554205792646,-0.1015119198676574,-0.1622379713303628,-0.09447280512944951
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,learning_first,free_choice,2,-0.03577466854309918,-0.03632020891414875,50,-0.045539704330830356,-0.027502548461672046,-0.04681306443728352,-0.027293587439538452
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,learning_first,scaffolding_nofade,2,0.025141394781756938,0.02471573149652754,50,0.017776825358359578,0.03243876856725055,0.016566342706722362,0.03273272044043007
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,learning_first,scaffolding_rapid,2,0.03251495205369685,0.03217949795174758,50,0.025198072063473253,0.039743969148191546,0.023263683385792544,0.04185460487827025
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,learning_first,substitution,2,-0.12979284275138916,-0.13084008826781443,50,-0.15314115446356288,-0.09897831411671477,-0.15465160619995888,-0.09252312305894458
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,autonomy_first,free_choice,2,-0.03865166192618643,-0.039020008183355236,50,-0.04860666780709184,-0.027641594247447783,-0.04969607970441762,-0.02621483929787578
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,autonomy_first,scaffolding_nofade,2,0.026894181972388145,0.026352482615261436,50,0.019734142529951728,0.03370240302731477,0.018725566055085487,0.035097727099596424
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,autonomy_first,scaffolding_rapid,2,0.04740679961096493,0.04672970401554476,50,0.03790357369543095,0.054741653427620635,0.036640305846370076,0.0553862691173567
spec_bounded_weekly_break_1.0_epw1_fixed_low,bounded,weekly_break_1.0,1,fixed_low,autonomy_first,substitution,2,-0.14141444670186404,-0.14355443254434938,50,-0.17945543190538585,-0.10048922918867216,-0.18101801316995422,-0.09708093589391378
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,equal,free_choice,2,-0.04461900632235182,-0.04630448291913915,50,-0.056155674969286806,-0.033267126624678414,-0.05745658129597159,-0.03309406087176996
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,equal,scaffolding_nofade,2,0.024204500378772708,0.02367092504428294,50,0.016281209417646887,0.03222209150229432,0.014785327625184735,0.03351607852994301
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,equal,scaffolding_rapid,2,0.039044922563665756,0.03904936708797771,50,0.03046116041960763,0.04739761344766006,0.02827565926459845,0.04808748183396665
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,equal,substitution,2,-0.17333068542217692,-0.17546882571942823,50,-0.19609108871065387,-0.13867099797073143,-0.2005110874671869,-0.13452172754126235
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,learning_first,free_choice,2,-0.044130141649464806,-0.046203224495545314,50,-0.05660439811282279,-0.03228281651430543,-0.05855383638870962,-0.031235792384617087
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,learning_first,scaffolding_nofade,2,0.02599450461238803,0.025315655376701995,50,0.017045893741616403,0.03507315968815049,0.015324540445260843,0.036749040751347266
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,learning_first,scaffolding_rapid,2,0.03591513125404599,0.036503652792032285,50,0.026165232354947467,0.04492442572352161,0.022742175786010656,0.045597717067901576
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,learning_first,substitution,2,-0.17488315287850043,-0.17701948242045273,50,-0.19899283612936167,-0.14322313325959984,-0.2017378208720535,-0.1335301147807614
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,autonomy_first,free_choice,2,-0.04823331279428311,-0.04958599132501347,50,-0.05990764468289196,-0.0368410731385246,-0.06159662248671297,-0.03639304789792229
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,autonomy_first,scaffolding_nofade,2,0.028494816679450974,0.027955381050988666,50,0.019832831510623733,0.03747430985636271,0.018431753413551334,0.03839544048660501
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,autonomy_first,scaffolding_rapid,2,0.05410128418797308,0.05364248246521441,50,0.04529912735397332,0.061557770036111785,0.04512939228557159,0.06427044438813645
spec_bounded_weekly_break_1.0_epw1_fixed_high,bounded,weekly_break_1.0,1,fixed_high,autonomy_first,substitution,2,-0.19108287648727168,-0.1967727497457527,50,-0.22262753344984038,-0.1441860377964,-0.22604755840224042,-0.13987789018013905
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,equal,free_choice,2,-0.02521427374741354,-0.023953617013029622,50,-0.040635217132039304,-0.007836261493500321,-0.04343429315194876,-0.007347169707653712
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,equal,scaffolding_nofade,2,0.011067930064997882,0.009792868985758079,50,0.003559492156396696,0.022874326893112817,0.003134562657895112,0.02452248292907092
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,equal,scaffolding_rapid,2,0.03940182978551166,0.037983091680345624,50,0.02125626389555308,0.05965557110386855,0.01939572227188757,0.06089957635655409
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,equal,substitution,2,-0.17113231777375063,-0.17521573307541255,50,-0.23452812550352437,-0.09531468259202516,-0.24533543805724004,-0.08517605012741514
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,learning_first,free_choice,2,-0.02360083922956155,-0.02170167661280393,50,-0.03831676755712711,-0.007243973647192619,-0.04081798582023735,-0.006695323280608239
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,learning_first,scaffolding_nofade,2,0.01151153063670059,0.01032296605217577,50,0.004143024353932415,0.023110898273635862,0.0036965791878256823,0.024982691458150335
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,learning_first,scaffolding_rapid,2,0.035217945301123044,0.033516750609357576,50,0.019773876727076697,0.05520462042806165,0.016829919458208272,0.05674762050869063
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,learning_first,substitution,2,-0.16538970234259506,-0.16972466576172396,50,-0.22917408401072117,-0.09536481868312169,-0.24178832029064806,-0.08270201696361794
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,autonomy_first,free_choice,2,-0.029806272005615714,-0.029269297393426486,50,-0.04728954633771539,-0.009762741154094963,-0.05052503121103674,-0.008996433848203908
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,autonomy_first,scaffolding_nofade,2,0.013693659302353748,0.012290216378401105,50,0.004186539406333813,0.02850035339335062,0.0036453157035247065,0.030413145981963197
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,autonomy_first,scaffolding_rapid,2,0.058881922447201245,0.057046212250607874,50,0.03274418670311389,0.08473792190062669,0.03147064117928859,0.08720191454061119
spec_bounded_weekly_break_1.0_epw5_drawn,bounded,weekly_break_1.0,5,drawn,autonomy_first,substitution,2,-0.20121042787831553,-0.2077936968566752,50,-0.2703042202546616,-0.11252442500613281,-0.2807483257800323,-0.10201690683232006
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,equal,free_choice,2,-0.0248017995976017,-0.02352703107269985,50,-0.04182819185043478,-0.010368823430451935,-0.05325703902559612,-0.008818062602939273
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,equal,scaffolding_nofade,2,0.012653507297603632,0.011616083890505982,50,0.004714836672409994,0.026047450083889655,0.003068706655899794,0.026896748464668645
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,equal,scaffolding_rapid,2,0.04261150921514782,0.04280541497843578,50,0.02516918615825039,0.06233707769135508,0.022261079990098215,0.06456190733625056
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,equal,substitution,2,-0.16126662994423563,-0.16818229307053914,50,-0.21501184636300147,-0.11115462745107356,-0.21986488294296305,-0.08996881481543148
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,learning_first,free_choice,2,-0.0230325025238503,-0.021668194689950904,50,-0.03933956181985623,-0.009849596022803064,-0.05000851710233058,-0.008323846106910289
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,learning_first,scaffolding_nofade,2,0.013111362653748621,0.011971794707517445,50,0.005231507150702908,0.026291564737779934,0.003586275914435139,0.027223542100289787
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,learning_first,scaffolding_rapid,2,0.03896819412479204,0.03951533212373485,50,0.023450327162144874,0.05647038334058393,0.021602005552313862,0.0573015914273172
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,learning_first,substitution,2,-0.15460567280451762,-0.159620316285271,50,-0.21095253606210804,-0.10817844265001347,-0.2141692515113256,-0.08732217189233424
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,autonomy_first,free_choice,2,-0.029034017496089207,-0.028619872804417815,50,-0.046968819371794854,-0.012491866633150763,-0.0570130241306802,-0.010728793665835788
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,autonomy_first,scaffolding_nofade,2,0.015641936287264128,0.014552492707957469,50,0.005648159650456909,0.0324476350611113,0.003627893829363159,0.03341367163075196
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,autonomy_first,scaffolding_rapid,2,0.06264350411775585,0.06353493732115893,50,0.03869331084603099,0.0885471316413291,0.03495969444283242,0.0951957834542951
spec_bounded_weekly_break_1.0_epw5_fixed_low,bounded,weekly_break_1.0,5,fixed_low,autonomy_first,substitution,2,-0.1889486271367278,-0.1988561416412045,50,-0.2397025096545867,-0.13122496313575574,-0.24688522898395324,-0.10664784138405997
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,equal,free_choice,2,-0.019879002831921552,-0.017110372931503217,50,-0.038173165169955406,-0.006870614370678081,-0.05221161768826249,-0.00575836697368144
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,equal,scaffolding_nofade,2,0.008533081216421795,0.006965888448983468,50,0.0026604697727297642,0.019195046909795854,0.0018229580945183527,0.020350321665463914
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,equal,scaffolding_rapid,2,0.032838726634661,0.03212812550589836,50,0.01709049476356317,0.053403412192216546,0.015417797118690178,0.05964884112518682
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,equal,substitution,2,-0.15934416782697722,-0.16105790211986476,50,-0.2494814765864751,-0.09064987884456886,-0.25983383601507987,-0.07114955164423317
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,learning_first,free_choice,2,-0.018615169936071808,-0.016055137452779707,50,-0.03636258939937986,-0.006421063033740329,-0.049444752035723114,-0.005378753725458228
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,learning_first,scaffolding_nofade,2,0.008989246410461907,0.0072542695656333854,50,0.0030833743166808762,0.01951055407602848,0.0022453146019855005,0.02072335099248546
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,learning_first,scaffolding_rapid,2,0.029161422724131216,0.028457267394963084,50,0.015141419352142369,0.04767543556560138,0.014402391940611308,0.05181277836248494
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,learning_first,substitution,2,-0.1545480462996935,-0.15375541412018245,50,-0.24732928086484307,-0.08490730558560432,-0.25715934250388595,-0.06726779457820835
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,autonomy_first,free_choice,2,-0.023598808268405425,-0.02082164123334994,50,-0.044200959171449,-0.008360895286457597,-0.0597607871902073,-0.006963156278360354
spec_bounded_weekly_break_1.0_epw5_fixed_high,bounded,weekly_break_1.0,5,fixed_high,autonomy_first,scaffolding_nofade,2,0.010490760846059856,0.008612218383162258,50,0.0031197876033568425,0.024018302854651015,0.0020660522521779036,0.025441265220206274
